customer_id,recency,frequency,price sum,price_mean,spend_90_total,spend_90_flag,pred_90_spend,pre_prob
11789,-408.0,2,42.3,21.15,0.0,0.0,1.3431127,0.09828813
11790,-154.0,4,89.39,22.3475,0.0,0.0,10.45678,0.23762228
11791,-413.0,1,31.8,31.8,0.0,0.0,1.2678576,0.083297014
11792,-390.0,1,149.86,149.86,0.0,0.0,2.8872306,0.090595745
11793,-413.0,1,11.99,11.99,0.0,0.0,1.166691,0.083297014
11794,-28.0,4,191.63,47.9075,0.0,0.0,24.022928,0.3082923
11795,-413.0,1,14.99,14.99,0.0,0.0,1.166691,0.083297014
11796,-413.0,1,14.96,14.96,26.37,1.0,1.166691,0.083297014
11797,-413.0,1,25.34,25.34,0.0,0.0,1.2678576,0.083297014
11798,-156.0,2,94.31,47.155,0.0,0.0,13.813811,0.18580745
11799,-148.0,4,262.52,65.63,0.0,0.0,16.821415,0.23211695
11800,-413.0,1,12.49,12.49,0.0,0.0,1.166691,0.083297014
11801,-153.0,2,156.56,78.28,0.0,0.0,15.974898,0.17819446
11802,-413.0,1,14.96,14.96,0.0,0.0,1.166691,0.083297014
11803,-100.0,6,303.21,50.535,0.0,0.0,26.197182,0.35475928
11804,-413.0,1,9.77,9.77,0.0,0.0,1.166691,0.083297014
11805,-26.0,5,275.06,55.012,11.49,1.0,24.510134,0.32215896
11806,-413.0,1,91.7,91.7,0.0,0.0,1.8580844,0.083297014
11807,-413.0,1,39.7,39.7,0.0,0.0,1.3229431,0.083297014
11808,-16.0,5,173.58,34.716,0.0,0.0,19.01225,0.31646225
11809,-89.0,5,220.13,44.025999999999996,62.910000000000004,1.0,16.147226,0.24809007
11810,-130.0,3,51.72,17.24,0.0,0.0,6.6525927,0.18760224
11811,-413.0,1,14.37,14.37,0.0,0.0,1.166691,0.083297014
11812,-16.0,6,161.35,26.891666666666666,0.0,0.0,24.14913,0.4069465
11813,-404.0,2,146.29,73.145,0.0,0.0,2.6981502,0.10405283
11814,-70.0,5,346.14,69.228,0.0,0.0,24.986605,0.2487873
11815,-413.0,1,19.3,19.3,0.0,0.0,1.166691,0.083297014
11816,-169.0,3,51.230000000000004,17.076666666666668,0.0,0.0,4.7570033,0.16618297
11817,-225.0,2,43.72,21.86,0.0,0.0,4.4621873,0.17641206
11818,-393.0,2,26.779999999999998,13.389999999999999,0.0,0.0,1.2880269,0.0992718
11819,-412.0,1,16.36,16.36,0.0,0.0,1.166691,0.083297014
11820,-412.0,1,59.73,59.73,0.0,0.0,1.9238003,0.083297014
11821,-23.0,7,102.79,14.684285714285716,11.49,1.0,20.016493,0.41640705
11822,-25.0,2,30.79,15.395,0.0,0.0,8.024529,0.19895169
11823,-1.0,9,322.49,35.83222222222222,35.66,1.0,45.10449,0.5314721
11824,-43.0,3,41.55,13.85,33.06,1.0,10.814544,0.32052818
11825,-413.0,1,28.74,28.74,0.0,0.0,1.2678576,0.083297014
11826,-30.0,11,285.45,25.95,11.88,1.0,39.261456,0.5213059
11827,-138.0,4,317.88,79.47,150.48,1.0,18.193138,0.2567147
11828,-329.0,2,22.54,11.27,0.0,0.0,2.980164,0.0947504
11829,-145.0,3,115.8,38.6,0.0,0.0,11.328026,0.22759478
11830,-283.0,3,41.32,13.773333333333333,0.0,0.0,5.1126432,0.16287106
11831,-199.0,2,42.94,21.47,0.0,0.0,4.012273,0.15414605
11832,-10.0,8,508.97,63.62125,72.32,1.0,94.00172,0.5018399
11833,-413.0,1,24.78,24.78,0.0,0.0,1.2678576,0.083297014
11834,-413.0,1,14.99,14.99,0.0,0.0,1.166691,0.083297014
11835,-413.0,1,75.97,75.97,0.0,0.0,1.7838945,0.083297014
11836,-284.0,2,17.55,8.775,25.48,1.0,4.367913,0.16774212
11837,-56.0,5,321.57,64.314,32.98,1.0,24.594183,0.30031493
11838,-113.0,4,60.72,15.18,0.0,0.0,7.723036,0.21754903
11839,-102.0,9,503.51,55.94555555555556,0.0,0.0,62.363224,0.44581357
11840,-3.0,4,142.93,35.7325,0.0,0.0,16.222576,0.30860132
11841,-288.0,2,25.14,12.57,0.0,0.0,3.949304,0.16774212
11842,-413.0,1,14.79,14.79,0.0,0.0,1.166691,0.083297014
11843,-413.0,1,16.76,16.76,0.0,0.0,1.166691,0.083297014
11844,-270.0,4,147.39,36.8475,0.0,0.0,9.485174,0.21013421
11845,-32.0,3,248.81,82.93666666666667,15.49,1.0,31.07086,0.29996833
11846,-413.0,1,43.34,43.34,0.0,0.0,1.3229431,0.083297014
11847,-36.0,5,81.91,16.381999999999998,0.0,0.0,12.79224,0.33365047
11848,-413.0,1,37.79,37.79,0.0,0.0,1.3229431,0.083297014
11849,-413.0,1,11.77,11.77,0.0,0.0,1.166691,0.083297014
11850,-398.0,3,96.36,32.12,0.0,0.0,3.737164,0.11337957
11851,-413.0,1,118.59,118.59,0.0,0.0,1.8361318,0.083297014
11852,-413.0,1,28.27,28.27,0.0,0.0,1.2678576,0.083297014
11853,-138.0,3,50.24,16.746666666666666,0.0,0.0,6.6525927,0.18760224
11854,-413.0,1,29.33,29.33,0.0,0.0,1.2678576,0.083297014
11855,-413.0,1,11.77,11.77,0.0,0.0,1.166691,0.083297014
11856,-226.0,4,71.64,17.91,0.0,0.0,6.285605,0.18141413
11857,-413.0,1,54.89,54.89,0.0,0.0,2.077753,0.083297014
11858,-277.0,2,45.89,22.945,0.0,0.0,4.540852,0.1546892
11859,-413.0,1,15.96,15.96,0.0,0.0,1.166691,0.083297014
11860,-28.0,4,152.26999999999998,38.067499999999995,33.96,1.0,18.839264,0.31646225
11861,-413.0,1,16.99,16.99,0.0,0.0,1.166691,0.083297014
11862,-413.0,1,8.77,8.77,0.0,0.0,1.166691,0.083297014
11863,-381.0,2,50.44,25.22,0.0,0.0,1.3431127,0.10196283
11864,-413.0,1,19.3,19.3,0.0,0.0,1.166691,0.083297014
11865,-383.0,2,49.4,24.7,0.0,0.0,1.3431127,0.10221331
11866,-353.0,4,73.75,18.4375,0.0,0.0,3.6061387,0.13075224
11867,-413.0,1,18.99,18.99,0.0,0.0,1.166691,0.083297014
11868,-413.0,1,17.9,17.9,0.0,0.0,1.166691,0.083297014
11869,-413.0,1,56.83,56.83,0.0,0.0,2.1900826,0.083297014
11870,-413.0,1,15.96,15.96,0.0,0.0,1.166691,0.083297014
11871,-413.0,1,19.54,19.54,0.0,0.0,1.2037926,0.083297014
11872,-407.0,2,97.10999999999999,48.55499999999999,0.0,0.0,3.2817721,0.11320153
11873,-413.0,1,27.54,27.54,0.0,0.0,1.2678576,0.083297014
11874,-413.0,1,26.99,26.99,0.0,0.0,1.2678576,0.083297014
11875,-412.0,1,12.49,12.49,0.0,0.0,1.166691,0.083297014
11876,-123.0,8,393.96,49.245,0.0,0.0,28.832378,0.3011269
11877,-413.0,1,14.77,14.77,0.0,0.0,1.166691,0.083297014
11878,-343.0,4,353.21000000000004,88.30250000000001,0.0,0.0,7.6459823,0.13571094
11879,-413.0,1,37.97,37.97,0.0,0.0,1.3229431,0.083297014
11880,-413.0,1,62.97,62.97,0.0,0.0,1.7838945,0.083297014
11881,-393.0,2,41.9,20.95,0.0,0.0,1.3431127,0.09828813
11882,-413.0,1,15.96,15.96,0.0,0.0,1.166691,0.083297014
11883,-413.0,1,12.97,12.97,0.0,0.0,1.166691,0.083297014
11884,-389.0,1,59.65,59.65,0.0,0.0,2.869727,0.0925878
11885,-8.0,7,247.14,35.30571428571428,44.45,1.0,39.52468,0.42191735
11886,-413.0,1,11.99,11.99,0.0,0.0,1.166691,0.083297014
11887,-52.0,6,257.18,42.86333333333334,59.959999999999994,1.0,26.540203,0.38453913
11888,-413.0,1,16.36,16.36,0.0,0.0,1.166691,0.083297014
11889,-85.0,2,69.68,34.84,0.0,0.0,5.590672,0.17186359
11890,-385.0,2,43.290000000000006,21.645000000000003,0.0,0.0,1.3431127,0.10255073
11891,-413.0,1,30.72,30.72,0.0,0.0,1.2678576,0.083297014
11892,-413.0,1,43.3,43.3,0.0,0.0,1.3229431,0.083297014
11893,-413.0,1,23.95,23.95,0.0,0.0,1.2678576,0.083297014
11894,-133.0,3,91.8,30.599999999999998,0.0,0.0,10.309903,0.22759478
11895,-413.0,2,31.66,15.83,0.0,0.0,1.2766919,0.09828813
11896,-413.0,1,24.98,24.98,0.0,0.0,1.2678576,0.083297014
11897,-413.0,1,14.79,14.79,0.0,0.0,1.166691,0.083297014
11898,-413.0,1,12.97,12.97,0.0,0.0,1.166691,0.083297014
11899,-413.0,1,49.99,49.99,0.0,0.0,1.3229431,0.083297014
11900,-400.0,2,55.46,27.73,0.0,0.0,3.0985487,0.09828813
11901,-413.0,1,9.77,9.77,0.0,0.0,1.166691,0.083297014
11902,-413.0,1,34.53,34.53,0.0,0.0,1.2678576,0.083297014
11903,-86.0,13,312.17,24.013076923076923,77.33,1.0,29.022362,0.46949616
11904,-217.0,2,26.979999999999997,13.489999999999998,0.0,0.0,4.289248,0.16453566
11905,-6.0,8,481.3,60.1625,0.0,0.0,56.001396,0.43140012
11906,-37.0,5,61.62,12.324,0.0,0.0,10.814544,0.33222178
11907,-394.0,2,41.54,20.77,0.0,0.0,1.3431127,0.09828813
11908,-413.0,1,35.91,35.91,0.0,0.0,1.2678576,0.083297014
11909,-205.0,6,169.81,28.301666666666666,53.39,1.0,10.783928,0.2526002
11910,-413.0,1,29.58,29.58,0.0,0.0,1.2678576,0.083297014
11911,-30.0,3,51.53,17.176666666666666,0.0,0.0,11.107265,0.32437167
11912,-413.0,1,11.77,11.77,0.0,0.0,1.166691,0.083297014
11913,-391.0,1,13.97,13.97,0.0,0.0,1.1780261,0.09092097
11914,-399.0,1,31.73,31.73,0.0,0.0,1.2791927,0.09345109
11915,-42.0,6,111.19,18.531666666666666,5.98,1.0,18.38508,0.40941164
11916,-413.0,1,15.36,15.36,0.0,0.0,1.166691,0.083297014
11917,-413.0,1,47.28,47.28,0.0,0.0,1.3229431,0.083297014
11918,-16.0,3,164.01,54.669999999999995,29.48,1.0,21.665648,0.32215896
11919,-83.0,6,214.18,35.696666666666665,0.0,0.0,19.031176,0.3571643
11920,-413.0,1,16.7,16.7,0.0,0.0,1.166691,0.083297014
11921,-169.0,3,97.4,32.46666666666667,0.0,0.0,7.520777,0.21764342
11922,-413.0,1,49.08,49.08,0.0,0.0,1.3229431,0.083297014
11923,-385.0,1,58.65,58.65,0.0,0.0,2.9497418,0.0925878
11924,-413.0,1,29.99,29.99,0.0,0.0,1.2678576,0.083297014
11925,-162.0,4,109.17999999999999,27.294999999999998,12.99,1.0,8.440566,0.22856817
11926,-387.0,2,22.54,11.27,0.0,0.0,1.2431853,0.09981597
11927,-413.0,1,24.37,24.37,0.0,0.0,1.2678576,0.083297014
11928,-413.0,1,50.67,50.67,0.0,0.0,1.3229431,0.083297014
11929,-277.0,2,56.06,28.03,0.0,0.0,4.972945,0.1546892
11930,-404.0,2,59.46,29.73,0.0,0.0,3.0985487,0.11216091
11931,-373.0,2,62.64,31.32,0.0,0.0,3.1612873,0.11668134
11932,-388.0,2,20.76,10.38,0.0,0.0,1.2431853,0.11755236
11933,-316.0,3,93.1,31.03333333333333,0.0,0.0,6.1777263,0.1405484
11934,-10.0,6,174.11,29.018333333333334,32.87,1.0,25.59634,0.4069465
11935,-413.0,1,45.68,45.68,0.0,0.0,1.3229431,0.083297014
11936,-413.0,1,13.97,13.97,0.0,0.0,1.166691,0.083297014
11937,-413.0,1,15.36,15.36,0.0,0.0,1.166691,0.083297014
11938,-64.0,8,351.64,43.955,90.92,1.0,29.46299,0.41796443
11939,-413.0,1,9.77,9.77,0.0,0.0,1.166691,0.083297014
11940,-413.0,1,0.0,0.0,0.0,0.0,1.166691,0.083297014
11941,-321.0,2,38.88,19.44,0.0,0.0,3.0647016,0.13475004
11942,-30.0,6,85.05,14.174999999999999,0.0,0.0,17.369486,0.40682146
11943,-413.0,1,41.98,41.98,0.0,0.0,1.3229431,0.083297014
11944,-413.0,1,43.7,43.7,0.0,0.0,1.3229431,0.083297014
11945,-202.0,5,131.8,26.360000000000003,15.39,1.0,9.172888,0.2084339
11946,-413.0,1,42.77,42.77,0.0,0.0,1.3229431,0.083297014
11947,-121.0,3,75.8,25.266666666666666,0.0,0.0,7.0430226,0.21536447
11948,-413.0,1,83.82,83.82,0.0,0.0,1.8580844,0.083297014
11949,-328.0,2,195.25,97.625,0.0,0.0,4.9815254,0.13708343
11950,-283.0,2,68.67,34.335,0.0,0.0,5.93627,0.16016081
11951,-38.0,4,143.71,35.9275,0.0,0.0,14.731709,0.31646225
11952,-249.0,4,172.27,43.0675,0.0,0.0,11.627549,0.22930513
11953,-413.0,1,69.96,69.96,0.0,0.0,1.7838945,0.083297014
11954,-413.0,1,15.36,15.36,0.0,0.0,1.166691,0.083297014
11955,-413.0,1,0.0,0.0,0.0,0.0,1.166691,0.083297014
11956,-413.0,1,14.37,14.37,0.0,0.0,1.166691,0.083297014
11957,-18.0,10,276.25,27.625,0.0,0.0,38.522938,0.55478865
11958,-323.0,2,48.68,24.34,0.0,0.0,3.133826,0.120410934
11959,-85.0,2,86.72,43.36,0.0,0.0,9.791035,0.17787102
11960,-413.0,1,11.77,11.77,0.0,0.0,1.166691,0.083297014
11961,-408.0,2,75.3,37.65,0.0,0.0,3.1612873,0.11320153
11962,-72.0,2,36.36,18.18,0.0,0.0,5.283455,0.16780943
11963,-413.0,1,24.98,24.98,0.0,0.0,1.2678576,0.083297014
11964,-33.0,3,49.52,16.506666666666668,0.0,0.0,10.814544,0.32052818
11965,-413.0,1,18.36,18.36,0.0,0.0,1.166691,0.083297014
11966,-413.0,1,16.7,16.7,0.0,0.0,1.166691,0.083297014
11967,-192.0,4,58.57,14.6425,11.88,1.0,5.0909996,0.17056489
11968,-413.0,1,12.97,12.97,0.0,0.0,1.166691,0.083297014
11969,-413.0,1,69.97,69.97,0.0,0.0,1.7838945,0.083297014
11970,-413.0,1,9.77,9.77,0.0,0.0,1.166691,0.083297014
11971,-409.0,2,45.29,22.645,0.0,0.0,1.3431127,0.09828813
11972,-413.0,1,49.3,49.3,0.0,0.0,1.3229431,0.083297014
11973,-413.0,1,14.37,14.37,0.0,0.0,1.166691,0.083297014
11974,-413.0,1,26.14,26.14,0.0,0.0,1.2678576,0.083297014
11975,-81.0,3,52.209999999999994,17.403333333333332,0.0,0.0,7.3736167,0.19101264
11976,-362.0,2,73.25,36.625,0.0,0.0,3.1612873,0.11668134
11977,-402.0,2,67.66,33.83,5.49,1.0,3.1612873,0.11320153
11978,-412.0,1,52.5,52.5,0.0,0.0,1.9754719,0.083297014
11979,-374.0,2,55.66,27.83,0.0,0.0,3.0985487,0.10196283
11980,-413.0,1,9.77,9.77,0.0,0.0,1.166691,0.083297014
11981,-16.0,10,300.19,30.019,36.34,1.0,38.522938,0.55478865
11982,-413.0,1,14.96,14.96,0.0,0.0,1.166691,0.083297014
11983,-280.0,2,28.34,14.17,35.48,1.0,4.367913,0.16307397
11984,-413.0,1,88.44,88.44,0.0,0.0,1.8580844,0.083297014
11985,-413.0,1,13.97,13.97,0.0,0.0,1.166691,0.083297014
11986,-17.0,4,95.64,23.91,0.0,0.0,13.084962,0.29139298
11987,-328.0,3,56.06,18.686666666666667,0.0,0.0,3.735325,0.13109265
11988,-181.0,4,49.12,12.28,10.49,1.0,4.898972,0.16891621
11989,-413.0,1,31.72,31.72,0.0,0.0,1.2678576,0.083297014
11990,-413.0,1,53.71,53.71,0.0,0.0,1.9754719,0.083297014
11991,-413.0,1,53.5,53.5,0.0,0.0,1.9754719,0.083297014
11992,-413.0,1,38.31,38.31,0.0,0.0,1.3229431,0.083297014
11993,-413.0,1,14.37,14.37,0.0,0.0,1.166691,0.083297014
11994,-87.0,5,100.06,20.012,0.0,0.0,10.519782,0.25252044
11995,-2.0,8,290.11,36.26375,15.49,1.0,43.989918,0.42155868
11996,-413.0,1,9.97,9.97,0.0,0.0,1.166691,0.083297014
11997,-388.0,2,72.94,36.47,0.0,0.0,3.1612873,0.115516365
11998,-386.0,1,13.97,13.97,0.0,0.0,1.1780261,0.091985814
11999,-413.0,1,12.49,12.49,0.0,0.0,1.166691,0.083297014
12000,-11.0,3,306.81,102.27,0.0,0.0,28.788795,0.287525
12001,-413.0,1,26.54,26.54,0.0,0.0,1.2678576,0.083297014
12002,-4.0,5,83.0,16.6,35.48,1.0,13.266735,0.33365047
12003,-413.0,1,14.96,14.96,0.0,0.0,1.166691,0.083297014
12004,-412.0,1,100.4,100.4,0.0,0.0,1.8361318,0.083297014
12005,-293.0,2,85.42,42.71,16.98,1.0,6.990198,0.21533294
12006,-122.0,5,359.73,71.946,0.0,0.0,22.129427,0.24953648
12007,-241.0,3,67.77,22.59,67.73,1.0,6.364822,0.22926891
12008,-13.0,5,128.56,25.712,0.0,0.0,16.756128,0.31646225
12009,-385.0,1,4.79,4.79,0.0,0.0,1.1780261,0.09037434
12010,-413.0,1,14.99,14.99,0.0,0.0,1.166691,0.083297014
12011,-413.0,1,42.77,42.77,0.0,0.0,1.3229431,0.083297014
12012,-139.0,3,186.7,62.23333333333333,0.0,0.0,15.416546,0.21939564
12013,-413.0,1,67.06,67.06,0.0,0.0,1.7838945,0.083297014
12014,-413.0,1,17.76,17.76,0.0,0.0,1.166691,0.083297014
12015,-146.0,2,38.36,19.18,0.0,0.0,4.838323,0.17220181
12016,-109.0,6,130.21,21.701666666666668,15.49,1.0,16.637392,0.37443718
12017,-250.0,3,99.4,33.13333333333333,0.0,0.0,7.830724,0.20719382
12018,-413.0,1,14.37,14.37,0.0,0.0,1.166691,0.083297014
12019,-365.0,3,98.38,32.79333333333333,0.0,0.0,3.737164,0.11668134
12020,-398.0,4,151.25,37.8125,0.0,0.0,4.786195,0.1170361
12021,-402.0,2,51.48,25.74,0.0,0.0,2.3668265,0.09828813
12022,-36.0,10,217.59,21.759,46.46,1.0,27.750443,0.50916153
12023,-413.0,1,26.33,26.33,0.0,0.0,1.2678576,0.083297014
12024,-68.0,11,412.46999999999997,37.49727272727272,0.0,0.0,32.85861,0.47896284
12025,-411.0,3,34.44,11.479999999999999,0.0,0.0,1.7413638,0.11125427
12026,-397.0,1,28.74,28.74,0.0,0.0,1.2791927,0.09345109
12027,-413.0,1,15.36,15.36,0.0,0.0,1.166691,0.083297014
12028,-93.0,2,27.259999999999998,13.629999999999999,0.0,0.0,5.283455,0.14890738
12029,-413.0,1,15.9,15.9,0.0,0.0,1.166691,0.083297014
12030,-22.0,6,127.64,21.273333333333333,0.0,0.0,19.19225,0.4069465
12031,-28.0,6,160.37,26.728333333333335,0.0,0.0,23.976141,0.4069465
12032,-412.0,2,24.33,12.165,0.0,0.0,1.2766919,0.10325909
12033,-413.0,1,80.83,80.83,0.0,0.0,1.8580844,0.083297014
12034,-59.0,4,185.42999999999998,46.357499999999995,158.45999999999998,1.0,16.9267,0.24734375
12035,-412.0,1,37.47,37.47,0.0,0.0,1.2678576,0.083297014
12036,-412.0,1,30.32,30.32,0.0,0.0,1.2678576,0.083297014
12037,-412.0,1,19.99,19.99,0.0,0.0,1.2230158,0.083297014
12038,-412.0,1,25.54,25.54,0.0,0.0,1.2678576,0.083297014
12039,-412.0,1,11.99,11.99,0.0,0.0,1.166691,0.083297014
12040,-412.0,1,26.99,26.99,0.0,0.0,1.2678576,0.083297014
12041,-412.0,1,11.77,11.77,0.0,0.0,1.166691,0.083297014
12042,-412.0,1,75.83,75.83,0.0,0.0,1.7838945,0.083297014
12043,-103.0,4,72.18,18.045,41.86,1.0,7.618057,0.2582193
12044,-331.0,2,49.46,24.73,0.0,0.0,3.0537364,0.120410934
12045,-412.0,1,14.37,14.37,0.0,0.0,1.166691,0.083297014
12046,-6.0,7,198.37,28.33857142857143,17.87,1.0,31.638865,0.42191735
12047,-104.0,3,162.11,54.03666666666667,0.0,0.0,14.910911,0.2282799
12048,-24.0,16,261.82,16.36375,25.48,1.0,32.127914,0.47557315
12049,-329.0,2,121.16,60.58,0.0,0.0,5.3842964,0.13377911
12050,-202.0,6,161.44,26.906666666666666,62.959999999999994,1.0,10.552649,0.2737531
12051,-412.0,1,26.14,26.14,0.0,0.0,1.2678576,0.083297014
12052,-289.0,2,89.5,44.75,0.0,0.0,7.7535853,0.21533294
12053,-185.0,6,190.34,31.723333333333333,23.47,1.0,11.566884,0.260914
12054,-374.0,3,61.18,20.393333333333334,0.0,0.0,3.5004454,0.11668134
12055,-405.0,2,46.480000000000004,23.240000000000002,0.0,0.0,1.3431127,0.09828813
12056,-8.0,14,538.62,38.472857142857144,0.0,0.0,85.39199,0.60188425
12057,-280.0,2,58.66,29.33,0.0,0.0,4.972945,0.15423788
12058,-141.0,3,425.83,141.94333333333333,0.0,0.0,10.795133,0.21456663
12059,-412.0,1,27.74,27.74,0.0,0.0,1.2678576,0.083297014
12060,-88.0,8,376.2,47.025,55.46,1.0,26.52294,0.38702187
12061,-412.0,1,32.72,32.72,0.0,0.0,1.2678576,0.083297014
12062,-405.0,1,44.29,44.29,0.0,0.0,1.3805734,0.09566992
12063,-3.0,2,79.37,39.685,0.0,0.0,10.165941,0.21009825
12064,-412.0,1,28.34,28.34,0.0,0.0,1.2678576,0.083297014
12065,-352.0,2,28.74,14.37,0.0,0.0,1.6522818,0.13231018
12066,-389.0,2,78.63,39.315,0.0,0.0,3.2075822,0.115516365
12067,-412.0,1,35.93,35.93,0.0,0.0,1.2678576,0.083297014
12068,-372.0,2,38.519999999999996,19.259999999999998,30.97,1.0,1.3431127,0.10221331
12069,-412.0,1,13.97,13.97,0.0,0.0,1.166691,0.083297014
12070,-361.0,2,51.32,25.66,0.0,0.0,1.3431127,0.10196283
12071,-412.0,1,28.76,28.76,0.0,0.0,1.2678576,0.083297014
12072,-2.0,5,200.89,40.178,36.47,1.0,23.910566,0.30173042
12073,-412.0,1,55.47,55.47,0.0,0.0,2.1900826,0.083297014
12074,-412.0,1,95.39,95.39,0.0,0.0,1.8580844,0.083297014
12075,-285.0,2,68.42999999999999,34.214999999999996,0.0,0.0,5.8060603,0.16016081
12076,-412.0,1,14.96,14.96,0.0,0.0,1.166691,0.083297014
12077,-123.0,3,56.19,18.73,0.0,0.0,6.702446,0.18694481
12078,-412.0,1,49.99,49.99,0.0,0.0,1.3229431,0.083297014
12079,-412.0,1,11.77,11.77,0.0,0.0,1.166691,0.083297014
12080,-411.0,2,57.919999999999995,28.959999999999997,0.0,0.0,2.198917,0.10353423
12081,-51.0,6,353.46999999999997,58.91166666666666,0.0,0.0,32.90836,0.38453913
12082,-3.0,11,250.97,22.815454545454546,5.99,1.0,37.002064,0.60076165
12083,-288.0,2,70.45,35.225,0.0,0.0,5.313065,0.16016081
12084,-412.0,1,11.77,11.77,0.0,0.0,1.166691,0.083297014
12085,-412.0,1,11.77,11.77,0.0,0.0,1.166691,0.083297014
12086,-412.0,1,56.28,56.28,0.0,0.0,2.1900826,0.083297014
12087,-412.0,1,27.13,27.13,0.0,0.0,1.2678576,0.083297014
12088,-412.0,1,16.36,16.36,0.0,0.0,1.166691,0.083297014
12089,-7.0,5,123.13,24.625999999999998,59.47,1.0,16.918001,0.31646225
12090,-412.0,1,69.99,69.99,0.0,0.0,1.7838945,0.083297014
12091,-401.0,2,83.67,41.835,0.0,0.0,3.2817721,0.11320153
12092,-26.0,5,95.19999999999999,19.04,0.0,0.0,13.084962,0.29139298
12093,-106.0,2,44.769999999999996,22.384999999999998,0.0,0.0,5.217182,0.16495202
12094,-412.0,1,87.58,87.58,0.0,0.0,1.8580844,0.083297014
12095,-412.0,1,77.42,77.42,0.0,0.0,1.7838945,0.083297014
12096,-212.0,3,115.41999999999999,38.47333333333333,0.0,0.0,8.939234,0.20719382
12097,-118.0,3,132.04000000000002,44.01333333333334,37.47,1.0,12.739264,0.22759478
12098,-14.0,17,2127.47,125.14529411764704,466.86,1.0,249.2009,0.55556923
12099,-412.0,1,18.76,18.76,0.0,0.0,1.166691,0.083297014
12100,-412.0,1,19.99,19.99,0.0,0.0,1.2230158,0.083297014
12101,-339.0,2,41.3,20.65,0.0,0.0,2.984612,0.12549865
12102,-51.0,9,343.25,38.138888888888886,79.92,1.0,28.925123,0.45527798
12103,-412.0,1,14.37,14.37,0.0,0.0,1.166691,0.083297014
12104,-134.0,4,87.88,21.97,0.0,0.0,10.086919,0.25975478
12105,-412.0,1,37.99,37.99,0.0,0.0,1.3229431,0.083297014
12106,-412.0,1,14.96,14.96,0.0,0.0,1.166691,0.083297014
12107,-412.0,1,37.31,37.31,0.0,0.0,1.2678576,0.083297014
12108,-2.0,7,274.26,39.18,246.99,1.0,43.989918,0.41872126
12109,-372.0,3,108.91,36.303333333333335,0.0,0.0,3.737164,0.12042988
12110,-412.0,1,27.91,27.91,0.0,0.0,1.2678576,0.083297014
12111,-412.0,1,28.45,28.45,0.0,0.0,1.2678576,0.083297014
12112,-4.0,2,33.95,16.975,0.0,0.0,7.700967,0.21237218
12113,-412.0,1,19.99,19.99,0.0,0.0,1.2230158,0.083297014
12114,-412.0,1,40.9,40.9,0.0,0.0,1.3229431,0.083297014
12115,-412.0,1,11.77,11.77,0.0,0.0,1.166691,0.083297014
12116,-412.0,1,40.11,40.11,0.0,0.0,1.3229431,0.083297014
12117,-412.0,1,56.65,56.65,0.0,0.0,2.1900826,0.083297014
12118,-412.0,1,25.34,25.34,0.0,0.0,1.2678576,0.083297014
12119,-136.0,2,204.22,102.11,0.0,0.0,12.208801,0.15045606
12120,-9.0,5,170.17,34.034,0.0,0.0,20.107502,0.31646225
12121,-412.0,1,71.84,71.84,0.0,0.0,1.7838945,0.083297014
12122,-412.0,1,47.76,47.76,0.0,0.0,1.3229431,0.083297014
12123,-83.0,3,33.230000000000004,11.076666666666668,0.0,0.0,7.3736167,0.17056856
12124,-412.0,1,15.96,15.96,0.0,0.0,1.166691,0.083297014
12125,-393.0,2,106.49000000000001,53.245000000000005,0.0,0.0,3.2817721,0.11685306
12126,-412.0,1,48.67,48.67,0.0,0.0,1.3229431,0.083297014
12127,-27.0,17,738.05,43.41470588235294,93.7,1.0,92.950165,0.52390957
12128,-27.0,3,77.52,25.84,74.94,1.0,13.084962,0.29486054
12129,-349.0,3,164.63,54.876666666666665,0.0,0.0,4.5160565,0.13439664
12130,-230.0,6,199.27,33.211666666666666,0.0,0.0,11.453539,0.2526002
12131,-412.0,1,11.77,11.77,0.0,0.0,1.166691,0.083297014
12132,-412.0,1,62.47,62.47,0.0,0.0,1.7838945,0.083297014
12133,-406.0,2,244.74,122.37,0.0,0.0,2.9094996,0.100949965
12134,-412.0,1,22.74,22.74,0.0,0.0,1.2230158,0.083297014
12135,-412.0,1,28.77,28.77,0.0,0.0,1.2678576,0.083297014
12136,-412.0,1,29.99,29.99,0.0,0.0,1.2678576,0.083297014
12137,-281.0,2,60.48,30.24,0.0,0.0,4.972945,0.15423788
12138,-68.0,5,219.1,43.82,0.0,0.0,16.147226,0.24734375
12139,-55.0,5,86.09,17.218,0.0,0.0,10.927525,0.3344298
12140,-412.0,1,13.97,13.97,0.0,0.0,1.166691,0.083297014
12141,-114.0,4,177.86,44.465,51.83,1.0,15.586123,0.24809007
12142,-412.0,1,15.36,15.36,0.0,0.0,1.166691,0.083297014
12143,-412.0,1,12.97,12.97,0.0,0.0,1.166691,0.083297014
12144,-412.0,1,11.99,11.99,0.0,0.0,1.166691,0.083297014
12145,-412.0,1,14.37,14.37,0.0,0.0,1.166691,0.083297014
12146,-412.0,1,42.89,42.89,0.0,0.0,1.3229431,0.083297014
12147,-412.0,1,11.77,11.77,0.0,0.0,1.166691,0.083297014
12148,-32.0,3,80.87,26.956666666666667,5.49,1.0,12.79224,0.29486054
12149,-396.0,3,68.91,22.97,98.91,1.0,3.600236,0.12123701
12150,-254.0,2,43.5,21.75,0.0,0.0,4.367913,0.16621405
